ID,Date,Game,Earnings,Players,Tournaments
1640,2012-04-01,Street Fighter X Tekken,600.0,12,3
1641,2012-04-01,WarCraft III,526.41,2,4
1642,2012-04-01,Defense of the Ancients,507.1,20,1
1643,2012-04-01,TrackMania Nations Forever,457.75,3,1
1644,2012-04-01,Super Street Fighter IV Arcade Edition,210.0,3,1
1645,2012-04-01,Age of Empires III,145.0,3,1
1646,2012-05-01,StarCraft II,314569.71,180,70
1647,2012-05-01,League of Legends,228878.36,233,34
1648,2012-05-01,Counter-Strike,38374.64,105,9
1649,2012-05-01,FIFA 12,26643.73,11,6
1650,2012-05-01,Counter-Strike: Source,15483.81,80,4
1651,2012-05-01,Call of Duty: Modern Warfare 3,11821.28,24,6
1652,2012-05-01,Heroes of Newerth,11588.93,40,2
1653,2012-05-01,Dota 2,8843.93,30,9
1654,2012-05-01,Street Fighter X Tekken,1386.3,14,5
1655,2012-05-01,Super Smash Bros. Melee,1340.0,11,2
1656,2012-05-01,Super Street Fighter IV Arcade Edition,720.0,7,4
1657,2012-05-01,WarCraft III,513.01,3,4
1658,2012-05-01,Quake Live,513.0,3,4
1659,2012-05-01,TrackMania 2: Canyon,511.92,3,4
1660,2012-05-01,Defense of the Ancients,507.27,20,1
1661,2012-05-01,Age of Empires II,335.0,1,1
1662,2012-05-01,Project M,280.0,4,1
1663,2012-05-01,QuakeWorld,255.66,1,1
1664,2012-05-01,TrackMania Nations Forever,239.0,4,1
1665,2012-05-01,StarCraft: Brood War,140.0,7,4
1666,2012-06-01,StarCraft II,221134.49,224,68
1667,2012-06-01,League of Legends,196210.72,188,38
1668,2012-06-01,Heroes of Newerth,57653.73,39,7
1669,2012-06-01,Counter-Strike,42755.95,95,8
1670,2012-06-01,Dota 2,36447.31,41,8
1671,2012-06-01,Mortal Kombat 9,27700.0,11,2
1672,2012-06-01,World of Tanks,19466.8,28,1
1673,2012-06-01,Soul Calibur V,16700.0,8,2
1674,2012-06-01,Quake Live,11256.86,8,6
1675,2012-06-01,Bloodline Champions,10000.0,9,1
1676,2012-06-01,Super Street Fighter IV Arcade Edition,7604.77,15,6
1677,2012-06-01,Battlefield 3,7110.86,5,1
1678,2012-06-01,CrossFire,6488.93,15,1
1679,2012-06-01,WarCraft III,6440.16,8,6
1680,2012-06-01,Defense of the Ancients,5968.98,0,1
1681,2012-06-01,King of Fighters XIII,5000.0,7,2
1682,2012-06-01,Call of Duty: Modern Warfare 3,3920.0,14,4
1683,2012-06-01,FIFA 12,3861.95,8,6
1684,2012-06-01,Street Fighter X Tekken,3199.34,11,6
1685,2012-06-01,Ultimate Marvel vs. Capcom 3,3000.0,3,1
1686,2012-06-01,StarCraft: Brood War,2998.87,12,3
1687,2012-06-01,Counter-Strike: Source,1368.84,20,1
1688,2012-06-01,Super Smash Bros. Brawl,670.0,7,2
1689,2012-06-01,TrackMania 2: Canyon,376.35,2,3
1690,2012-06-01,Tekken 6,0.0,3,1
1691,2012-07-01,StarCraft II,609856.58,399,79
1692,2012-07-01,League of Legends,94428.41,206,47
1693,2012-07-01,Counter-Strike,55880.83,105,5
1694,2012-07-01,Counter-Strike: Source,43513.1,96,7
1695,2012-07-01,Dota 2,41052.74,65,14
1696,2012-07-01,Counter-Strike Online,28332.0,20,1
1697,2012-07-01,Tekken Tag Tournament 2,21100.0,3,1
1698,2012-07-01,Point Blank,15000.0,20,1
1699,2012-07-01,World of Tanks,15000.0,30,1
1700,2012-07-01,Age of Empires II,14700.0,42,1
1701,2012-07-01,Team Fortress 2,10547.95,12,2
1702,2012-07-01,Heroes of Newerth,10005.34,43,7
1703,2012-07-01,Super Smash Bros. Melee,9349.9,44,8
1704,2012-07-01,Call of Duty: Modern Warfare 3,6667.51,28,5
1705,2012-07-01,Super Street Fighter IV Arcade Edition,6050.0,16,5
1706,2012-07-01,Street Fighter X Tekken,5645.0,16,5
1707,2012-07-01,Super Smash Bros. Brawl,3646.5,25,7
1708,2012-07-01,Call of Duty 4: Modern Warfare,3124.3,15,1
1709,2012-07-01,Street Fighter III: 3rd Strike,3050.0,6,1
1710,2012-07-01,Super Street Fighter II Turbo HD Remix,3050.0,6,1
1711,2012-07-01,TrackMania Nations Forever,2264.63,10,3
1712,2012-07-01,StarCraft: Brood War,947.64,5,3
1713,2012-07-01,Quake Live,616.77,2,5
1714,2012-07-01,FIFA 12,614.55,5,6
1715,2012-07-01,Counter-Strike: Global Offensive,490.16,16,4
1716,2012-07-01,WarCraft III,490.16,4,4
1717,2012-07-01,TrackMania 2: Canyon,245.82,1,2
1718,2012-07-01,Project M,60.0,2,1
1719,2012-07-01,King of Fighters XIII,0.0,3,1
1720,2012-07-01,Mortal Kombat 9,0.0,3,1
1721,2012-07-01,Soul Calibur V,0.0,3,1
1722,2012-07-01,Ultimate Marvel vs. Capcom 3,0.0,3,1
1723,2012-08-01,StarCraft II,339477.62,177,47
1724,2012-08-01,League of Legends,299717.44,193,37
1725,2012-08-01,StarCraft: Brood War,90558.57,20,3
1726,2012-08-01,Heroes of Newerth,47125.72,69,4
1727,2012-08-01,Dota 2,43604.54,35,8
1728,2012-08-01,Defense of the Ancients,42450.16,20,1
1729,2012-08-01,Counter-Strike,31472.23,74,6
1730,2012-08-01,Quake Live,29500.0,18,4
1731,2012-08-01,WarCraft III,23577.83,19,6
1732,2012-08-01,Call of Duty: Modern Warfare 3,20886.17,33,3
1733,2012-08-01,Soul Calibur V,20200.9,12,3
1734,2012-08-01,Mortal Kombat 9,20100.0,10,2
1735,2012-08-01,World of WarCraft,19500.0,6,1
1736,2012-08-01,Counter-Strike: Source,15579.96,50,3
1737,2012-08-01,Team Fortress 2,7908.14,48,1
1738,2012-08-01,Super Street Fighter IV Arcade Edition,7617.86,20,7
1739,2012-08-01,Counter-Strike: Global Offensive,5958.73,15,6
1740,2012-08-01,Call of Duty 4: Modern Warfare,3504.02,5,1
1741,2012-08-01,Super Street Fighter II Turbo HD Remix,3150.0,6,1
1742,2012-08-01,Street Fighter III: 3rd Strike,2730.72,7,2
1743,2012-08-01,Super Smash Bros. Brawl,1536.96,12,2
1744,2012-08-01,Super Smash Bros. Melee,1396.8,7,1
1745,2012-08-01,Ultimate Marvel vs. Capcom 3,696.23,3,1
1746,2012-08-01,Street Fighter X Tekken,650.0,5,2
1747,2012-08-01,FIFA 12,495.96,3,4
1748,2012-08-01,Persona 4 Arena,181.63,3,1
1749,2012-09-01,Dota 2,1615721.38,61,7
1750,2012-09-01,League of Legends,373092.61,280,49
1751,2012-09-01,StarCraft II,266709.82,119,51
1752,2012-09-01,Defense of the Ancients,45905.68,20,1
1753,2012-09-01,Counter-Strike,34642.05,77,6
1754,2012-09-01,KartRider,26700.0,16,1
1755,2012-09-01,Heroes of Newerth,21850.0,64,4
1756,2012-09-01,Super Street Fighter IV Arcade Edition,19067.26,16,6
1757,2012-09-01,Call of Duty: Modern Warfare 3,16728.01,19,3
1758,2012-09-01,Counter-Strike: Source,15995.33,30,2
1759,2012-09-01,Counter-Strike: Global Offensive,7131.6,45,7
1760,2012-09-01,CrossFire,1358.5,43,5
1761,2012-09-01,WarCraft III,643.55,3,5
1762,2012-09-01,FIFA 12,386.07,3,4
1763,2012-09-01,FIFA 13,257.38,2,2
1764,2012-09-01,Quake Live,250.0,4,2
1765,2012-09-01,Age of Empires III,200.0,2,1
1766,2012-09-01,TrackMania Nations Forever,192.89,2,1
1767,2012-09-01,StarCraft: Brood War,140.0,3,1
1768,2012-09-01,King of Fighters XIII,0.0,8,1
1769,2012-09-01,Super Street Fighter II Turbo,0.0,4,1
1770,2012-09-01,Ultimate Marvel vs. Capcom 3,0.0,8,1
1771,2012-10-01,League of Legends,2142991.87,189,22
1772,2012-10-01,StarCraft II,395288.16,166,45
1773,2012-10-01,Dota 2,38042.42,67,7
1774,2012-10-01,Counter-Strike,35000.52,40,3
1775,2012-10-01,iRacing.com,32500.0,8,2
1776,2012-10-01,Call of Duty: Modern Warfare 3,21292.24,61,3
1777,2012-10-01,Point Blank,15000.0,20,1
1778,2012-10-01,Quake Live,11578.87,7,5
1779,2012-10-01,Counter-Strike: Global Offensive,11232.84,66,8
1780,2012-10-01,Heroes of Newerth,9405.22,66,10
1781,2012-10-01,StarCraft: Brood War,6261.46,3,1
1782,2012-10-01,Call of Duty: Black Ops 2,5193.6,4,1
1783,2012-10-01,Team Fortress 2,4000.0,24,1
1784,2012-10-01,Age of Empires II,3000.0,17,1
1785,2012-10-01,Super Smash Bros. Melee,2999.8,16,3
1786,2012-10-01,CrossFire,2173.58,33,5
1787,2012-10-01,Call of Duty 4: Modern Warfare,765.79,10,1
1788,2012-10-01,Tekken Tag Tournament 2,585.0,15,6
1789,2012-10-01,WarCraft III,519.57,3,4
1790,2012-10-01,FIFA 13,519.12,4,4
1791,2012-10-01,Project M,411.81,6,2
1792,2012-10-01,Dead or Alive 5,0.0,4,1
1793,2012-10-01,King of Fighters XIII,0.0,8,1
1794,2012-10-01,Mortal Kombat 9,0.0,4,1
1795,2012-10-01,Persona 4 Arena,0.0,8,1
1796,2012-10-01,Street Fighter X Tekken,0.0,8,1
1797,2012-10-01,Super Street Fighter IV Arcade Edition,0.0,8,1
1798,2012-10-01,Ultimate Marvel vs. Capcom 3,0.0,8,1
1799,2012-11-01,StarCraft II,570152.17,172,39
1800,2012-11-01,League of Legends,369698.02,315,29
1801,2012-11-01,World of WarCraft,189000.0,12,1
1802,2012-11-01,Dota 2,130845.7,77,12
1803,2012-11-01,Counter-Strike: Global Offensive,98963.99,93,11
1804,2012-11-01,Heroes of Newerth,62487.67,65,6
1805,2012-11-01,Tekken Tag Tournament 2,44470.0,34,8
1806,2012-11-01,Halo 4,40000.0,16,1
1807,2012-11-01,ShootMania Storm,20000.0,9,1
1808,2012-11-01,WarCraft III,17512.65,6,5
1809,2012-11-01,Mortal Kombat 9,16700.0,8,1
1810,2012-11-01,Counter-Strike,14900.0,20,1
1811,2012-11-01,FIFA 13,11957.82,12,7
1812,2012-11-01,Quake Live,11057.0,9,5
1813,2012-11-01,TrackMania Nations Forever,10239.5,6,2
1814,2012-11-01,TrackMania 2: Canyon,10000.0,3,1
1815,2012-11-01,Super Street Fighter IV Arcade Edition,7955.86,8,3
1816,2012-11-01,Point Blank,5500.0,0,1
1817,2012-11-01,World of Tanks,5000.0,0,1
1818,2012-11-01,rFactor,4645.73,29,1
1819,2012-11-01,Team Fortress 2,3254.53,18,1
1820,2012-11-01,Super Smash Bros. Melee,3030.0,27,4
1821,2012-11-01,CrossFire,2173.58,42,5
1822,2012-11-01,StarCraft: Brood War,833.65,11,5
1823,2012-11-01,King of Fighters XIII,295.0,3,1
1824,2012-11-01,Persona 4 Arena,295.0,3,1
1825,2012-11-01,Call of Duty: Black Ops,240.0,0,1
1826,2012-12-01,StarCraft II,602120.22,182,40
1827,2012-12-01,League of Legends,237414.41,212,30
1828,2012-12-01,Dota 2,107533.25,78,11
1829,2012-12-01,Counter-Strike: Global Offensive,97452.12,157,11
1830,2012-12-01,Heroes of Newerth,82200.0,150,13
1831,2012-12-01,ShootMania Storm,80000.0,18,1
1832,2012-12-01,Counter-Strike Online,77776.0,25,2
1833,2012-12-01,World of Tanks,69035.47,36,2
1834,2012-12-01,Super Street Fighter IV Arcade Edition,56843.79,19,3
1835,2012-12-01,Defense of the Ancients,56770.86,40,2
1836,2012-12-01,Street Fighter X Tekken,53700.0,16,1
1837,2012-12-01,CrossFire,48580.37,68,6
1838,2012-12-01,Call of Duty: Black Ops 2,24804.35,28,3
1839,2012-12-01,Counter-Strike,24622.0,45,2
1840,2012-12-01,FIFA 12,17000.0,3,1
1841,2012-12-01,Point Blank,15000.0,20,1
1842,2012-12-01,WarCraft III,14390.76,4,4
1843,2012-12-01,Street Fighter III: 3rd Strike,10000.0,8,1
1844,2012-12-01,Super Street Fighter II Turbo HD Remix,10000.0,8,1
1845,2012-12-01,FIFA 13,4388.95,6,5
1846,2012-12-01,Team Fortress 2,1601.45,5,1
1847,2012-12-01,Super Smash Bros. Brawl,1560.0,10,3
1848,2012-12-01,Age of Empires II,1307.94,8,1
1849,2012-12-01,TrackMania Nations Forever,1001.77,3,1
1850,2012-12-01,Super Smash Bros. Melee,892.0,13,3
1851,2012-12-01,Quake Live,500.0,3,4
1852,2012-12-01,Tekken Tag Tournament 2,315.0,6,3
1853,2012-12-01,StarCraft: Brood War,140.0,6,2
1854,2013-01-01,StarCraft II,107833.16,82,24
1855,2013-01-01,League of Legends,79274.02,118,25
1856,2013-01-01,Heroes of Newerth,70100.0,126,12
1857,2013-01-01,Counter-Strike: Global Offensive,22421.56,80,8
1858,2013-01-01,Super Smash Bros. Brawl,10129.9,24,6
1859,2013-01-01,Halo 4,9600.0,12,1
1860,2013-01-01,Super Smash Bros. Melee,9100.0,33,8
1861,2013-01-01,Dota 2,7601.07,15,2
1862,2013-01-01,Call of Duty 4: Modern Warfare,3339.24,0,1
1863,2013-01-01,Call of Duty: Black Ops 2,2584.64,12,1
1864,2013-01-01,CrossFire,2336.6,39,6
1865,2013-01-01,WarCraft III,1478.34,5,5
1866,2013-01-01,Super Smash Bros.,1460.0,8,1
1867,2013-01-01,Super Street Fighter IV Arcade Edition,1210.0,8,4
1868,2013-01-01,Ultimate Marvel vs. Capcom 3,1210.0,7,4
1869,2013-01-01,Age of Empires II,804.27,1,1
1870,2013-01-01,FIFA 13,532.16,4,4
1871,2013-01-01,StarCraft: Brood War,473.58,1,1
1872,2013-01-01,Quake Live,375.0,5,3
1873,2013-02-01,FIFA 13,400534.28,17,6
1874,2013-02-01,Madden NFL 2013,400000.0,8,1
1875,2013-02-01,League of Legends,374412.5,234,32
1876,2013-02-01,Heroes of Newerth,87657.0,83,15
1877,2013-02-01,StarCraft II,81859.39,132,38
1878,2013-02-01,NHL 13,70000.0,1,1
1879,2013-02-01,Counter-Strike: Global Offensive,54686.72,200,21
1880,2013-02-01,KartRider,27570.0,16,1
1881,2013-02-01,Dota 2,11793.08,79,9
1882,2013-02-01,Call of Duty: Black Ops 2,7061.23,12,2
1883,2013-02-01,Halo 4,2250.0,0,2
1884,2013-02-01,CrossFire,2173.58,41,5
1885,2013-02-01,Call of Duty 4: Modern Warfare,1976.19,10,1
1886,2013-02-01,Team Fortress 2,1636.77,18,2
1887,2013-02-01,Ultimate Marvel vs. Capcom 3,980.0,7,4
1888,2013-02-01,Super Street Fighter IV Arcade Edition,950.0,8,4
1889,2013-02-01,Super Smash Bros. Melee,930.0,16,6
1890,2013-02-01,Street Fighter X Tekken,880.0,12,7
1891,2013-02-01,WarCraft III,535.64,3,4
1892,2013-02-01,StarCraft: Brood War,393.15,5,3
1893,2013-02-01,Project M,355.0,10,3
1894,2013-02-01,Super Smash Bros. Brawl,330.0,11,4
1895,2013-02-01,Tekken Tag Tournament 2,275.0,5,3
1896,2013-02-01,ShootMania Storm,131.91,1,1
1897,2013-02-01,Super Smash Bros.,70.0,2,1
1898,2013-03-01,StarCraft II,391772.25,168,40
1899,2013-03-01,League of Legends,326372.21,211,30
1900,2013-03-01,Heroes of Newerth,165700.0,91,14
1901,2013-03-01,Magic: The Gathering Online,116000.0,16,1
1902,2013-03-01,Dota 2,100557.98,117,13
1903,2013-03-01,Counter-Strike: Global Offensive,91418.13,216,16
1904,2013-03-01,Call of Duty: Black Ops 2,75215.32,80,4
1905,2013-03-01,WarCraft III,15131.44,7,6
1906,2013-03-01,ShootMania Storm,8177.35,10,7
1907,2013-03-01,Tekken Tag Tournament 2,6525.0,11,4
1908,2013-03-01,Quake Live,3223.05,17,3
1909,2013-03-01,CrossFire,2445.28,40,6
1910,2013-03-01,TrackMania Nations Forever,1116.91,3,1
1911,2013-03-01,Super Street Fighter IV Arcade Edition,930.0,7,4
1912,2013-03-01,Age of Empires,924.0,17,1
1913,2013-03-01,Ultimate Marvel vs. Capcom 3,910.0,6,4
1914,2013-03-01,StarCraft: Brood War,710.0,10,4
1915,2013-03-01,Street Fighter X Tekken,660.0,12,7
1916,2013-03-01,FIFA 13,648.1,5,6
1917,2013-03-01,Super Smash Bros. Brawl,590.0,6,2
1918,2013-03-01,Unreal Tournament 3,165.0,4,1
1919,2013-03-01,Super Smash Bros. Melee,150.0,3,1
1920,2013-03-01,TrackMania 2: Stadium,64.84,6,2
1921,2013-03-01,Project M,40.0,4,1
1922,2013-03-01,TrackMania 2: Canyon,0.0,3,1
1923,2013-04-01,Call of Duty: Black Ops 2,1010000.0,35,3
1924,2013-04-01,League of Legends,390550.2,198,25
1925,2013-04-01,Counter-Strike: Global Offensive,134104.1,219,19
1926,2013-04-01,Dota 2,103207.77,91,10
1927,2013-04-01,ShootMania Storm,100521.23,49,5
1928,2013-04-01,Heroes of Newerth,61750.0,55,4
1929,2013-04-01,StarCraft II,48115.01,56,30
1930,2013-04-01,Point Blank,15000.0,20,1
1931,2013-04-01,Counter-Strike,10080.0,21,1
1932,2013-04-01,Halo 4,10000.0,16,1
1933,2013-04-01,Team Fortress 2,4493.29,32,2
1934,2013-04-01,Super Smash Bros. Melee,2756.0,25,6
1935,2013-04-01,CrossFire,2173.58,34,5
1936,2013-04-01,Quake Live,1006.2,8,1
1937,2013-04-01,Age of Empires II,1000.0,1,1
1938,2013-04-01,Super Street Fighter IV Arcade Edition,960.0,19,6
1939,2013-04-01,Ultimate Marvel vs. Capcom 3,800.0,12,5
1940,2013-04-01,TrackMania Nations Forever,765.07,8,1
1941,2013-04-01,Street Fighter X Tekken,730.0,20,8
1942,2013-04-01,WarCraft III,521.16,3,4
1943,2013-04-01,FIFA 13,521.0,3,4
1944,2013-04-01,Injustice: Gods Among Us,375.0,6,2
1945,2013-04-01,StarCraft: Brood War,299.0,9,3
1946,2013-04-01,TrackMania 2: Stadium,226.91,3,1
1947,2013-04-01,Tekken Tag Tournament 2,180.0,6,3
1948,2013-04-01,King of Fighters XIII,0.0,6,1
1949,2013-04-01,Mortal Kombat 9,0.0,4,1
1950,2013-04-01,Persona 4 Arena,0.0,1,1
1951,2013-05-01,StarCraft II,146353.52,87,32
1952,2013-05-01,Turbo Racing League,125000.0,6,2
1953,2013-05-01,Dota 2,99589.92,97,10
1954,2013-05-01,League of Legends,58834.46,111,20
1955,2013-05-01,Counter-Strike: Global Offensive,41123.31,126,16
1956,2013-05-01,FIFA 13,27836.23,8,6
1957,2013-05-01,Call of Duty: Black Ops 2,22274.74,20,4
1958,2013-05-01,Super Street Fighter IV Arcade Edition,18502.62,19,10
1959,2013-05-01,Heroes of Newerth,15500.0,46,3
1960,2013-05-01,StarCraft: Brood War,10872.24,22,4
1961,2013-05-01,Tekken Tag Tournament 2,6620.0,12,7
1962,2013-05-01,WarCraft III,6427.27,13,7
1963,2013-05-01,Ultimate Marvel vs. Capcom 3,3050.0,7,6
1964,2013-05-01,Halo 4,3000.0,4,1
1965,2013-05-01,Injustice: Gods Among Us,2785.0,16,11
1966,2013-05-01,CrossFire,2173.58,31,5
1967,2013-05-01,TrackMania 2: Canyon,1427.78,3,1
1968,2013-05-01,Super Smash Bros. Melee,1097.0,22,7
1969,2013-05-01,Super Smash Bros. Brawl,821.94,17,4
1970,2013-05-01,Street Fighter X Tekken,805.0,15,11
1971,2013-05-01,Project M,520.0,15,4
1972,2013-05-01,ShootMania Storm,518.69,3,4
1973,2013-05-01,King of Fighters XIII,500.0,3,1
1974,2013-05-01,Persona 4 Arena,500.0,3,1
1975,2013-05-01,Age of Empires III,375.85,4,1
1976,2013-05-01,BlazBlue: Continuum Shift Extend,0.0,3,1
1977,2013-05-01,Mortal Kombat 9,0.0,3,1
1978,2013-06-01,League of Legends,795757.08,296,36
1979,2013-06-01,StarCraft II,547093.98,239,59
1980,2013-06-01,Turbo Racing League,312500.0,10,5
1981,2013-06-01,CrossFire,182445.28,109,7
1982,2013-06-01,Counter-Strike: Global Offensive,149984.7,187,17
1983,2013-06-01,Call of Duty: Black Ops 2,64521.82,58,4
1984,2013-06-01,Dota 2,55753.35,80,7
1985,2013-06-01,Counter-Strike Online,37776.0,15,1
1986,2013-06-01,Heroes of Newerth,31378.91,40,3
1987,2013-06-01,Halo 4,28500.0,17,3
1988,2013-06-01,Super Street Fighter IV Arcade Edition,20058.58,33,9
1989,2013-06-01,WarCraft III,10443.69,7,6
1990,2013-06-01,FIFA 13,8415.9,13,6
1991,2013-06-01,Ultimate Marvel vs. Capcom 3,3890.0,21,5
1992,2013-06-01,Super Smash Bros. Melee,3690.61,32,7
1993,2013-06-01,Injustice: Gods Among Us,3555.0,29,9
1994,2013-06-01,Divekick,2300.0,8,1
1995,2013-06-01,Quake Live,1881.63,9,2
1996,2013-06-01,Super Smash Bros. Brawl,1298.78,15,3
1997,2013-06-01,Tekken Tag Tournament 2,1200.0,14,5
1998,2013-06-01,Street Fighter X Tekken,1040.0,14,4
1999,2013-06-01,StarCraft: Brood War,859.8,13,5
2000,2013-06-01,Project M,819.48,10,2
2001,2013-06-01,ShootMania Storm,656.89,3,5
2002,2013-06-01,Persona 4 Arena,540.0,3,1
2003,2013-06-01,Age of Empires,440.0,8,1
2004,2013-06-01,King of Fighters XIII,440.0,3,1
2005,2013-06-01,Super Smash Bros.,410.0,6,1
2006,2013-06-01,Mortal Kombat 9,310.0,3,1
2007,2013-06-01,Soul Calibur V,310.0,3,1
2008,2013-06-01,Skullgirls,300.0,3,1
2009,2013-07-01,Turbo Racing League,562500.0,6,2
2010,2013-07-01,Dota 2,425214.0,195,18
2011,2013-07-01,League of Legends,265527.39,187,25
2012,2013-07-01,StarCraft II,176737.23,192,51
2013,2013-07-01,Call of Duty: Black Ops 2,71052.57,36,5
2014,2013-07-01,Counter-Strike: Global Offensive,40093.04,126,12
2015,2013-07-01,Super Street Fighter IV Arcade Edition,18936.0,24,12
2016,2013-07-01,Point Blank,15000.0,20,1
2017,2013-07-01,Ultimate Marvel vs. Capcom 3,14345.0,18,7
2018,2013-07-01,Halo 4,10500.0,13,3
2019,2013-07-01,Super Smash Bros. Melee,7965.0,29,8
2020,2013-07-01,Heroes of Newerth,7788.74,46,7
2021,2013-07-01,Injustice: Gods Among Us,7575.0,19,11
2022,2013-07-01,Street Fighter X Tekken,6055.0,15,5
2023,2013-07-01,King of Fighters XIII,4400.0,11,2
2024,2013-07-01,Tekken Tag Tournament 2,4160.0,14,6
2025,2013-07-01,Persona 4 Arena,4000.0,8,1
2026,2013-07-01,SMITE,3500.0,5,1
2027,2013-07-01,Mortal Kombat 9,2330.0,8,1
2028,2013-07-01,CrossFire,2173.58,42,5
2029,2013-07-01,Quake Live,1624.27,5,4
2030,2013-07-01,ShootMania Storm,1618.54,6,5
2031,2013-07-01,Super Smash Bros. Brawl,1615.0,20,7
2032,2013-07-01,Team Fortress 2,1323.1,18,1
2033,2013-07-01,TrackMania 2: Stadium,1295.1,3,1
2034,2013-07-01,StarCraft: Brood War,745.12,6,3
2035,2013-07-01,WarCraft III,523.17,2,4
2036,2013-07-01,FIFA 13,523.12,2,4
2037,2013-07-01,Project M,360.0,12,3
2038,2013-08-01,Dota 2,2903395.79,95,7
2039,2013-08-01,StarCraft II,832927.37,296,51
2040,2013-08-01,League of Legends,662851.99,340,36
2041,2013-08-01,Counter-Strike: Global Offensive,72234.63,242,14
2042,2013-08-01,Call of Duty: Black Ops 2,28490.41,38,6
2043,2013-08-01,Quake Live,25158.49,20,5
2044,2013-08-01,Team Fortress 2,21597.12,49,3
2045,2013-08-01,SMITE,19972.38,20,1
2046,2013-08-01,Heroes of Newerth,19638.48,69,8
2047,2013-08-01,Halo 4,4674.46,16,1
2048,2013-08-01,S.K.I.L.L. - Special Force 2,4054.33,10,1
2049,2013-08-01,Ultimate Marvel vs. Capcom 3,3708.67,23,6
2050,2013-08-01,Super Smash Bros. Melee,3578.67,30,9
2051,2013-08-01,Tekken Tag Tournament 2,3070.86,9,5
2052,2013-08-01,Street Fighter IV,2440.0,16,1
2053,2013-08-01,Super Street Fighter IV Arcade Edition,2408.67,16,9
2054,2013-08-01,CrossFire,2173.58,31,5
2055,2013-08-01,StarCraft: Brood War,1489.49,9,3
2056,2013-08-01,Injustice: Gods Among Us,1206.89,16,9
2057,2013-08-01,Doom II: Hell on Earth,1000.0,1,1
2058,2013-08-01,Super Smash Bros. Brawl,984.03,14,5
2059,2013-08-01,FIFA 13,665.75,5,5
2060,2013-08-01,WarCraft III,665.49,3,5
2061,2013-08-01,ShootMania Storm,399.47,2,3
2062,2013-08-01,Street Fighter X Tekken,215.0,6,4
2063,2013-08-01,Dragon Ball Z: Budokai 3,204.06,3,1
2064,2013-08-01,Project M,200.0,13,4
2065,2013-08-01,King of Fighters XIII,170.0,5,2
2066,2013-08-01,Soul Calibur V,95.0,9,1
2067,2013-08-01,Divekick,60.0,4,2
2068,2013-09-01,Halo 4,300000.0,8,1
2069,2013-09-01,League of Legends,202247.85,158,30
2070,2013-09-01,StarCraft II,72342.95,121,39
2071,2013-09-01,World of Tanks,63000.0,25,2
2072,2013-09-01,Counter-Strike: Global Offensive,59921.9,149,21
2073,2013-09-01,Heroes of Newerth,42414.97,85,5
2074,2013-09-01,Dota 2,37813.44,82,13
2075,2013-09-01,SMITE,20000.0,0,1
2076,2013-09-01,Call of Duty: Black Ops 2,18514.8,34,7
2077,2013-09-01,Super Street Fighter IV Arcade Edition,16063.13,38,11
2078,2013-09-01,Age of Empires II,9776.0,51,2
2079,2013-09-01,CrossFire,5568.0,33,6
2080,2013-09-01,WarCraft III,3590.98,14,5
2081,2013-09-01,Super Smash Bros. Melee,2610.26,31,7
2082,2013-09-01,Ultimate Marvel vs. Capcom 3,2430.0,17,5
2083,2013-09-01,Injustice: Gods Among Us,1995.0,25,8
2084,2013-09-01,StarCraft: Brood War,1717.52,6,2
2085,2013-09-01,Quake Live,1690.79,16,1
2086,2013-09-01,FIFA 13,1628.01,4,3
2087,2013-09-01,Tekken Tag Tournament 2,1305.0,21,6
2088,2013-09-01,Team Fortress 2,850.0,11,1
2089,2013-09-01,FIFA 14,267.1,2,2
2090,2013-09-01,Super Smash Bros. Brawl,205.0,7,3
2091,2013-09-01,Project M,140.0,8,3
2092,2013-09-01,Super Smash Bros.,81.0,1,1
2093,2013-09-01,Street Fighter X Tekken,40.0,17,3
2094,2013-09-01,Dead or Alive 5 Ultimate,0.0,8,1
2095,2013-09-01,King of Fighters XIII,0.0,15,2
2096,2013-09-01,Persona 4 Arena,0.0,8,1
2097,2013-09-01,Soul Calibur V,0.0,8,1
2098,2013-10-01,League of Legends,2194058.98,236,29
2099,2013-10-01,StarCraft II,592577.89,217,48
2100,2013-10-01,Call of Duty: Black Ops 2,111845.77,64,9
2101,2013-10-01,World of Tanks,100000.0,0,1
2102,2013-10-01,Counter-Strike: Global Offensive,88777.63,262,22
